instanceID,ts_start,ts_end,duration,status,code,message,comment,contractCategory,iecCategory
LLY_WTG21,09-Apr-2019 14:02:15,09-Apr-2019 14:02:50,00:00:35,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,11-Apr-2019 07:20:00,11-Apr-2019 09:09:19,01:49:19,communication,9997,Data communication unavailable,,<undefined>,Information Unavailable
LLY_WTG21,12-Apr-2019 10:24:05,12-Apr-2019 10:34:05,00:10:00,stop,52,Frequency on mains too high,,Unscheduled Maintenance - Electrical System,<undefined>
LLY_WTG21,28-Apr-2019 06:20:00,30-Apr-2019 09:59:27,51:39:27,communication,9997,Data communication unavailable,site trip-Mark Jones from SSEC to attend at 1530 hrs 28/04,<undefined>,Information Unavailable
LLY_WTG21,28-Apr-2019 06:41:54,28-Apr-2019 15:07:24,08:25:30,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,28-Apr-2019 07:20:05,30-Apr-2019 10:58:53,51:38:48,stop,52,Frequency on mains too high,,HV - Internal Unplanned outage,<undefined>
LLY_WTG21,28-Apr-2019 15:09:30,28-Apr-2019 19:50:11,04:40:41,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,28-Apr-2019 19:52:18,30-Apr-2019 10:09:02,38:16:44,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,01-May-2019 03:20:00,01-May-2019 05:59:28,02:39:28,communication,9997,Data communication unavailable,,<undefined>,Information Unavailable
LLY_WTG21,01-May-2019 05:50:00,01-May-2019 08:29:28,02:39:28,communication,9997,Data communication unavailable,,<undefined>,Information Unavailable
LLY_WTG21,01-May-2019 08:50:00,01-May-2019 11:29:28,02:39:28,communication,9997,Data communication unavailable,,<undefined>,Information Unavailable
LLY_WTG21,01-May-2019 11:20:00,01-May-2019 13:59:28,02:39:28,communication,9997,Data communication unavailable,,<undefined>,Information Unavailable
LLY_WTG21,01-May-2019 14:20:00,01-May-2019 16:59:28,02:39:28,communication,9997,Data communication unavailable,,<undefined>,Information Unavailable
LLY_WTG21,01-May-2019 16:50:00,01-May-2019 19:29:28,02:39:28,communication,9997,Data communication unavailable,,<undefined>,Information Unavailable
LLY_WTG21,01-May-2019 19:50:00,01-May-2019 22:29:28,02:39:28,communication,9997,Data communication unavailable,,<undefined>,Information Unavailable
LLY_WTG21,01-May-2019 22:20:00,02-May-2019 00:59:29,02:39:29,communication,9997,Data communication unavailable,,<undefined>,Information Unavailable
LLY_WTG21,02-May-2019 01:20:00,02-May-2019 03:59:29,02:39:29,communication,9997,Data communication unavailable,,<undefined>,Information Unavailable
LLY_WTG21,02-May-2019 03:50:00,02-May-2019 06:29:29,02:39:29,communication,9997,Data communication unavailable,,<undefined>,Information Unavailable
LLY_WTG21,02-May-2019 14:00:00,02-May-2019 15:49:29,01:49:29,communication,9997,Data communication unavailable,,<undefined>,Information Unavailable
LLY_WTG21,10-May-2019 13:49:21,10-May-2019 14:02:10,00:12:49,stop,94,Stopped untwisting cables,,Cable Unwind,<undefined>
LLY_WTG21,10-May-2019 18:18:53,10-May-2019 18:28:53,00:10:00,stop,52,Frequency on mains too high,,Unscheduled Maintenance - Electrical System,<undefined>
LLY_WTG21,15-May-2019 09:20:11,15-May-2019 09:32:30,00:12:19,stop,94,Stopped untwisting cables,,Cable Unwind,<undefined>
LLY_WTG21,16-May-2019 10:23:01,16-May-2019 10:34:35,00:11:34,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,23-May-2019 14:41:16,23-May-2019 14:41:38,00:00:22,stop,21,Manual stop,blade inspections using drones,Owner - Inspection,<undefined>
LLY_WTG21,23-May-2019 14:43:40,23-May-2019 14:56:44,00:13:04,stop,92,Emergency switch activated,blade inspections using drones,Owner - Inspection,<undefined>
LLY_WTG21,25-May-2019 09:48:48,25-May-2019 10:01:06,00:12:18,stop,94,Stopped untwisting cables,,Cable Unwind,<undefined>
LLY_WTG21,28-May-2019 20:29:39,28-May-2019 20:54:58,00:25:19,stop,53,Frequency on mains too low,Grid outage,Grid - External Unplanned outage,<undefined>
LLY_WTG21,04-Jun-2019 10:49:43,04-Jun-2019 13:19:47,02:30:04,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,04-Jun-2019 13:24:22,04-Jun-2019 13:59:38,00:35:16,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,04-Jun-2019 17:03:41,06-Jun-2019 09:49:55,40:46:14,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,06-Jun-2019 14:10:00,07-Jun-2019 12:20:34,22:10:34,communication,9997,Data communication unavailable,,<undefined>,Information Unavailable
LLY_WTG21,11-Jun-2019 09:43:11,11-Jun-2019 09:52:56,00:09:45,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,17-Jun-2019 10:11:46,17-Jun-2019 10:13:44,00:01:58,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,17-Jun-2019 11:11:46,17-Jun-2019 11:13:44,00:01:58,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,20-Jun-2019 07:59:13,20-Jun-2019 13:53:55,05:54:42,stop,22,Remote manual stop,Internal planned outage for T07 transformer replacement works,HV - Internal Planned outage,<undefined>
LLY_WTG21,20-Jun-2019 08:12:34,20-Jun-2019 13:48:54,05:36:20,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,23-Jun-2019 18:06:12,23-Jun-2019 18:18:00,00:11:48,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,23-Jun-2019 18:17:26,23-Jun-2019 18:42:48,00:25:22,stop,51,Low lower voltage exceeded,Suspected grid outage,Grid - External Unplanned outage,<undefined>
LLY_WTG21,25-Jun-2019 18:17:23,25-Jun-2019 18:42:44,00:25:21,stop,51,Low lower voltage exceeded,suspected grid outage,Grid - External Unplanned outage,<undefined>
LLY_WTG21,25-Jun-2019 18:19:10,25-Jun-2019 18:33:26,00:14:16,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,04-Jul-2019 11:53:41,04-Jul-2019 12:03:41,00:10:00,stop,52,Frequency on mains too high,,Unscheduled Maintenance - Electrical System,<undefined>
LLY_WTG21,11-Jul-2019 21:50:00,12-Jul-2019 06:18:47,08:28:47,communication,9997,Data communication unavailable,,<undefined>,Information Unavailable
LLY_WTG21,14-Jul-2019 12:42:40,14-Jul-2019 12:55:30,00:12:50,stop,94,Stopped untwisting cables,,Cable Unwind,<undefined>
LLY_WTG21,23-Jul-2019 05:40:00,24-Jul-2019 15:29:23,33:49:23,communication,9997,Data communication unavailable,,<undefined>,Information Unavailable
LLY_WTG21,23-Jul-2019 05:49:20,24-Jul-2019 15:26:18,33:36:58,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,23-Jul-2019 06:03:39,24-Jul-2019 16:41:02,34:37:23,stop,52,Frequency on mains too high,Suspected transformer failure on T05,HV - Internal Planned outage,<undefined>
LLY_WTG21,24-Jul-2019 15:31:53,24-Jul-2019 16:18:03,00:46:10,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,24-Jul-2019 17:31:48,24-Jul-2019 18:28:57,00:57:09,stop,22,Remote manual stop,T32 Transformer failure. Replacement to be arranged.,HV - Internal Planned outage,<undefined>
LLY_WTG21,24-Jul-2019 17:37:57,24-Jul-2019 18:21:16,00:43:19,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,25-Jul-2019 08:19:24,25-Jul-2019 12:10:57,03:51:33,stop,21,Manual stop,Semi Annual Service,Scheduled Maintenance - Servicing (major and minor),<undefined>
LLY_WTG21,25-Jul-2019 08:22:13,25-Jul-2019 13:50:58,05:28:45,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,25-Jul-2019 12:12:00,25-Jul-2019 12:23:16,00:11:16,stop,92,Emergency switch activated,Servicing,Scheduled Maintenance - Servicing (major and minor),<undefined>
LLY_WTG21,25-Jul-2019 12:27:43,25-Jul-2019 13:36:09,01:08:26,stop,21,Manual stop,Servicing,Scheduled Maintenance - Servicing (major and minor),<undefined>
LLY_WTG21,30-Jul-2019 15:54:23,30-Jul-2019 16:06:19,00:11:56,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,30-Jul-2019 15:59:06,30-Jul-2019 16:24:24,00:25:18,stop,52,Frequency on mains too high,,Grid - External Unplanned outage,<undefined>
LLY_WTG21,31-Jul-2019 13:54:11,31-Jul-2019 14:07:47,00:13:36,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,11-Aug-2019 04:09:33,11-Aug-2019 04:22:22,00:12:49,stop,94,Stopped untwisting cables,,Cable Unwind,<undefined>
LLY_WTG21,13-Aug-2019 10:44:53,13-Aug-2019 14:42:10,03:57:17,stop,22,Remote manual stop,Switching for T32 transformer replacement. ,HV - Internal Planned outage,<undefined>
LLY_WTG21,13-Aug-2019 11:09:45,13-Aug-2019 14:22:35,03:12:50,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,14-Aug-2019 13:20:49,14-Aug-2019 13:54:07,00:33:18,stop,21,Manual stop,Stat inspections,Owner - Statutory inspections,<undefined>
LLY_WTG21,14-Aug-2019 13:23:20,14-Aug-2019 13:55:33,00:32:13,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,16-Aug-2019 12:38:05,16-Aug-2019 13:13:26,00:35:21,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,30-Aug-2019 14:36:08,30-Aug-2019 15:01:30,00:25:22,stop,52,Frequency on mains too high,NG Outage - Unplanned,Grid - External Unplanned outage,<undefined>
LLY_WTG21,30-Aug-2019 14:46:34,30-Aug-2019 14:51:40,00:05:06,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,03-Sep-2019 08:40:38,03-Sep-2019 15:01:25,06:20:47,stop,22,Remote manual stop,HV works for oil sampling works,HV - Internal Planned outage,<undefined>
LLY_WTG21,03-Sep-2019 09:05:24,03-Sep-2019 14:59:27,05:54:03,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,05-Sep-2019 04:58:20,05-Sep-2019 05:08:20,00:10:00,stop,52,Frequency on mains too high,,Unscheduled Maintenance - Electrical System,<undefined>
LLY_WTG21,09-Sep-2019 18:06:06,10-Sep-2019 09:07:32,15:01:26,stop,11,RPM Rotor Max limit exceeded,Escalated to DWT 10/09,Unscheduled Maintenance - Rotor or Blades,<undefined>
LLY_WTG21,10-Sep-2019 09:09:30,10-Sep-2019 10:00:36,00:51:06,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,15-Sep-2019 10:47:02,15-Sep-2019 11:05:56,00:18:54,stop,94,Stopped untwisting cables,,Cable Unwind,<undefined>
LLY_WTG21,16-Sep-2019 12:41:20,16-Sep-2019 13:05:39,00:24:19,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,16-Sep-2019 13:13:46,16-Sep-2019 13:20:06,00:06:20,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,24-Sep-2019 08:15:14,24-Sep-2019 14:25:03,06:09:49,stop,22,Remote manual stop,T16 Transformer exchange,Major Component - Owner - Turbine Transformer,<undefined>
LLY_WTG21,24-Sep-2019 11:11:58,24-Sep-2019 14:23:37,03:11:39,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,30-Sep-2019 09:08:21,30-Sep-2019 10:28:10,01:19:49,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,30-Sep-2019 10:40:49,30-Sep-2019 10:59:46,00:18:57,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,01-Oct-2019 08:54:27,01-Oct-2019 08:56:36,00:02:09,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,01-Oct-2019 09:56:35,01-Oct-2019 11:40:20,01:43:45,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,02-Oct-2019 08:32:02,02-Oct-2019 10:47:03,02:15:01,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,03-Oct-2019 12:32:22,03-Oct-2019 12:33:19,00:00:57,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,16-Oct-2019 08:06:37,16-Oct-2019 08:16:37,00:10:00,stop,52,Frequency on mains too high,,Unscheduled Maintenance - Electrical System,<undefined>
LLY_WTG21,17-Oct-2019 09:29:58,17-Oct-2019 12:43:10,03:13:12,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Nov-2019 12:59:54,08-Nov-2019 13:11:30,00:11:36,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Nov-2019 13:02:04,08-Nov-2019 13:27:31,00:25:27,stop,52,Frequency on mains too high,,Grid - External Unplanned outage,<undefined>
LLY_WTG21,12-Nov-2019 12:16:50,12-Nov-2019 14:12:28,01:55:38,stop,31,Gear oil cold or superheated,Escalated to DWT 12/11,Unscheduled Maintenance - Gearbox,<undefined>
LLY_WTG21,12-Nov-2019 14:11:46,12-Nov-2019 14:20:03,00:08:17,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,12-Nov-2019 14:20:03,18-Nov-2019 01:30:07,131:10:04,warning,50050,Transformer fault,,<undefined>,<undefined>
LLY_WTG21,14-Nov-2019 04:15:51,14-Nov-2019 13:33:40,09:17:49,stop,31,Gear oil cold or superheated,Escalated to DWT - 14/11,Unscheduled Maintenance - Gearbox,<undefined>
LLY_WTG21,14-Nov-2019 10:55:49,14-Nov-2019 15:31:38,04:35:49,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,14-Nov-2019 14:19:45,14-Nov-2019 14:20:15,00:00:30,stop,21,Manual stop,,Unscheduled Maintenance - Gearbox,<undefined>
LLY_WTG21,14-Nov-2019 14:21:20,14-Nov-2019 14:28:47,00:07:27,stop,21,Manual stop,,Unscheduled Maintenance - Gearbox,<undefined>
LLY_WTG21,18-Nov-2019 01:14:21,18-Nov-2019 01:39:47,00:25:26,stop,51,Low lower voltage exceeded,Suspected grid trip,Grid - External Unplanned outage,<undefined>
LLY_WTG21,18-Nov-2019 01:24:58,18-Nov-2019 01:30:07,00:05:09,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,18-Nov-2019 11:50:00,19-Nov-2019 13:55:12,26:05:12,communication,9997,Data communication unavailable,,<undefined>,Information Unavailable
LLY_WTG21,19-Nov-2019 06:40:32,19-Nov-2019 12:20:40,05:40:08,stop,30,Gear bearing superheated,,Unscheduled Maintenance - Gearbox,<undefined>
LLY_WTG21,19-Nov-2019 12:23:55,19-Nov-2019 12:52:56,00:29:01,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,19-Nov-2019 15:07:23,19-Nov-2019 16:28:36,01:21:13,stop,22,Remote manual stop,HV outage for Transformer Oil sampling,HV - Internal Planned outage,<undefined>
LLY_WTG21,19-Nov-2019 15:28:41,19-Nov-2019 16:18:24,00:49:43,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,22-Nov-2019 05:20:00,22-Nov-2019 08:05:15,02:45:15,communication,9997,Data communication unavailable,,<undefined>,Information Unavailable
LLY_WTG21,26-Nov-2019 05:30:00,26-Nov-2019 07:36:53,02:06:53,communication,9997,Data communication unavailable,,<undefined>,Information Unavailable
LLY_WTG21,27-Nov-2019 13:20:00,28-Nov-2019 11:36:55,22:16:55,communication,9997,Data communication unavailable,,<undefined>,Information Unavailable
LLY_WTG21,10-Dec-2019 04:40:59,11-Dec-2019 07:18:00,26:37:01,stop,31,Gear oil cold or superheated,Techs attended 10/12. Turbine reset but DWT keeping offline to allow gearbox to cool down. To be restarted 00:00 11/12,Unscheduled Maintenance - Gearbox,<undefined>
LLY_WTG21,12-Dec-2019 13:39:15,12-Dec-2019 14:24:59,00:45:44,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,13-Dec-2019 05:55:24,13-Dec-2019 15:10:43,09:15:19,stop,31,Gear oil cold or superheated,Escalated to DWT 13/12. This has been reset by Jonathon remotely. TIR. ,Unscheduled Maintenance - Gearbox,<undefined>
LLY_WTG21,13-Dec-2019 18:30:53,14-Dec-2019 13:38:48,19:07:55,stop,31,Gear oil cold or superheated,Escalated to DWT 13/12,Unscheduled Maintenance - Gearbox,<undefined>
LLY_WTG21,14-Dec-2019 15:37:29,15-Dec-2019 12:36:05,20:58:36,stop,31,Gear oil cold or superheated,Escalated to DWT 14/12,Unscheduled Maintenance - Gearbox,<undefined>
LLY_WTG21,14-Dec-2019 23:33:33,14-Dec-2019 23:45:28,00:11:55,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,15-Dec-2019 18:27:17,15-Dec-2019 18:52:44,00:25:27,stop,52,Frequency on mains too high,Grid Outage,Grid - External Unplanned outage,<undefined>
LLY_WTG21,15-Dec-2019 18:31:02,15-Dec-2019 18:42:39,00:11:37,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,16-Dec-2019 01:43:53,16-Dec-2019 16:46:22,15:02:29,stop,31,Gear oil cold or superheated,Escalated to DWT by Natural Power,Unscheduled Maintenance - Gearbox,<undefined>
LLY_WTG21,16-Dec-2019 12:06:24,16-Dec-2019 12:08:25,00:02:01,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,16-Dec-2019 12:11:01,16-Dec-2019 17:04:22,04:53:21,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,16-Dec-2019 16:50:46,16-Dec-2019 17:02:30,00:11:44,stop,21,Manual stop,Gear oil cold or superheated,Unscheduled Maintenance - Gearbox,<undefined>
LLY_WTG21,23-Dec-2019 01:20:00,23-Dec-2019 03:10:44,01:50:44,communication,9997,Data communication unavailable,,<undefined>,Information Unavailable
LLY_WTG21,29-Dec-2019 18:18:12,29-Dec-2019 18:39:59,00:21:47,stop,52,Frequency on mains too high,Suspected grid trip,Grid - External Unplanned outage,<undefined>
LLY_WTG21,29-Dec-2019 18:18:59,29-Dec-2019 18:30:31,00:11:32,warning,50001,No communication  ,,<undefined>,<undefined>
